state,year,congress house,congress sen class 1,congress sen class 2,congress sen class 3,electoral,governor,legislature house,legislature sen,congress sen
delaware,1999,1R,R,D,,D,D,"26R, 15D","13D, 8R","1D,1R"
delaware,2000,1R,R,D,,D,D,"26R, 15D","13D, 8R","1D,1R"
delaware,2001,1R,D,D,,D,D,"26R, 15D","13D, 8R",2D
delaware,2002,1R,D,D,,D,D,"26R, 15D","13D, 8R",2D
delaware,2003,1R,D,D,,D,D,"29R, 12D","13D, 8R",2D
delaware,2004,1R,D,D,,D,D,"29R, 12D","13D, 8R",2D
delaware,2005,1R,D,D,,D,D,"26R, 15D","13D, 8R",2D
delaware,2006,1R,D,D,,D,D,"26R, 15D","13D, 8R",2D
delaware,2007,1R,D,D,,D,D,"23R, 18D","13D, 8R",2D
delaware,2008,1R,D,D,,D,D,"23R, 18D","13D, 8R",2D
delaware,2009,1R,D,D,,D,D,"24D, 17R","16D, 5R",2D
delaware,2010,1R,D,D,,D,D,"24D, 17R","15D, 6R",2D
delaware,2011,1D,D,D,,D,D,"26D, 15R","14D, 7R",2D
delaware,2012,1D,D,D,,D,D,"26D, 15R","14D, 7R",2D
delaware,2013,1D,D,D,,D,D,"27D, 14R","13D, 8R",2D
delaware,2014,1D,D,D,,D,D,"27D, 14R","13D, 8R",2D
delaware,2015,1D,D,D,,D,D,"25D, 16R","12D, 9R",2D
delaware,2016,1D,D,D,,D,D,"25D, 16R","12D, 9R",2D
florida,1980,"12D, 3R",D,,D,R,D,"89D, 31R","29D, 11R",2D
florida,1981,"11D, 4R",D,,R,R,D,"81D, 39R","27D, 13R","1D,1R"
florida,1982,"11D, 4R",D,,R,R,D,"81D, 39R","27D, 13R","1D,1R"
florida,1983,"13D, 6R",D,,R,R,D,"84D, 36R","32D, 8R","1D,1R"
florida,1984,"13D, 6R",D,,R,R,D,"84D, 36R","32D, 8R","1D,1R"
florida,1985,"12D, 7R",D,,R,R,D,"77D, 43R","31D, 9R","1D,1R"
florida,1986,"12D, 7R",D,,R,R,D,"77D, 43R","30D, 10R","1D,1R"
florida,1987,"12D, 7R",D,,D,R,D,"73D, 47R","25D, 15R",2D
florida,1987,"12D, 7R",D,,D,R,R,"73D, 47R","25D, 15R",2D
florida,1988,"12D, 7R",D,,D,R,R,"73D, 47R","25D, 15R",2D
florida,1989,"11R, 8D",R,,D,R,R,"70D, 50R","23D, 17R","1D,1R"
florida,1990,"11R, 8D",R,,D,R,R,"70D, 50R","23D, 17R","1D,1R"
florida,1991,"10R, 9D",R,,D,R,D,"74D, 46R","23D, 17R","1D,1R"
florida,1992,"10R, 9D",R,,D,R,D,"74D, 46R","22D, 18R","1D,1R"
florida,1993,"13R, 10D",R,,D,R,D,"71D, 49R","20D, 20R","1D,1R"
florida,1994,"13R, 10D",R,,D,R,D,"71D, 49R","20D, 20R","1D,1R"
florida,1995,"15R, 8D",R,,D,R,D,"63D, 57R","22R, 18D","1D,1R"
florida,1996,"15R, 8D",R,,D,D,D,"63D, 57R","22R, 18D","1D,1R"
florida,1997,"15R, 8D",R,,D,D,D,"61R, 59D","22R, 18D","1D,1R"
florida,1998,"15R, 8D",R,,D,D,D,"66R, 54D","22R, 18D","1D,1R"
florida,1999,"15R, 8D",R,,D,D,D,"73R, 47D","23R, 17D","1D,1R"
florida,1999,"15R, 8D",R,,D,D,R,"73R, 47D","23R, 17D","1D,1R"
florida,2000,"15R, 8D",R,,D,R,R,"73R, 47D","23R, 17D","1D,1R"
florida,2001,"15R, 8D",D,,D,R,R,"77R, 43D","25R, 15D",2D
florida,2002,"15R, 8D",D,,D,R,R,"77R, 43D","25R, 15D",2D
florida,2003,"18R, 7D",D,,D,R,R,"81R, 39D","26R, 14D",2D
florida,2004,"18R, 7D",D,,D,R,R,"81R, 39D","26R, 14D",2D
florida,2005,"18R, 7D",D,,R,R,R,"84R, 36D","26R, 14D","1D,1R"
florida,2006,"18R, 7D",D,,R,R,R,"84R, 36D","26R, 14D","1D,1R"
florida,2007,"16R, 9D",D,,R,R,R,"78R, 42D","26R, 14D","1D,1R"
florida,2008,"16R, 9D",D,,R,D,R,"78R, 42D","26R, 14D","1D,1R"
florida,2009,"15R, 10D",D,,R,D,R,"76R, 44D","26R, 14D","1D,1R"
florida,2010,"15R, 10D",D,,R,D,I,"76R, 44D","26R, 14D","1D,1R"
florida,2011,"19R, 6D",D,,R,D,R,"81R, 39D","28R, 12D","1D,1R"
florida,2012,"19R, 6D",D,,R,D,R,"81R, 39D","28R, 12D","1D,1R"
florida,2013,"17R, 10D",D,,R,D,R,"76R, 44D","26R, 14D","1D,1R"
florida,2013,"17R, 10D",D,,R,D,R,"75R, 45D","26R, 14D","1D,1R"
florida,2014,"17R, 10D",D,,R,D,R,"75R, 45D","26R, 14D","1D,1R"
florida,2015,"17R, 10D",D,,R,D,R,"81R, 39D","26R, 14D","1D,1R"
florida,2016,"17R, 10D",D,,R,R,R,"81R, 39D","26R, 14D","1D,1R"
florida,2017,"16R, 11D",D,,R,R,R,"79R, 41D","25R, 15D","1D,1R"
georgia,1980,"9D, 1R",,D,D,D,D,"160D, 20R","51D, 5R",2D
georgia,1981,"9D, 1R",,D,R,D,D,"157D, 23R","51D, 5R","1D,1R"
georgia,1982,"9D, 1R",,D,R,D,D,"157D, 23R","51D, 5R","1D,1R"
georgia,1983,"9D, 1R",,D,R,D,D,"156D, 24R","49D, 7R","1D,1R"
georgia,1984,"9D, 1R",,D,R,R,D,"156D, 24R","49D, 7R","1D,1R"
georgia,1985,"8D, 2R",,D,R,R,D,"154D, 26R","47D, 9R","1D,1R"
georgia,1986,"8D, 2R",,D,R,R,D,"154D, 26R","47D, 9R","1D,1R"
georgia,1987,"8D, 2R",,D,D,R,D,"153D, 27R","46D, 10R",2D
georgia,1988,"8D, 2R",,D,D,R,D,"153D, 27R","46D, 10R",2D
georgia,1989,"9D, 1R",,D,D,R,D,"145D, 35R","45D, 11R",2D
georgia,1990,"9D, 1R",,D,D,R,D,"145D, 35R","45D, 11R",2D
georgia,1991,"9D, 1R",,D,D,R,D,"144D, 36R","45D, 11R",2D
georgia,1992,"9D, 1R",,D,D,D,D,"144D, 36R","45D, 11R",2D
georgia,1993,"7D, 4R",,D,R,D,D,"128D, 52R","39D, 17R","1D,1R"
georgia,1994,"7D, 4R",,D,R,D,D,"128D, 52R","39D, 17R","1D,1R"
georgia,1995,"7R, 4D",,D,R,D,D,"114D, 66R","36D, 20R","1D,1R"
georgia,1995,"8R, 3D",,D,R,D,D,"114D, 66R","36D, 20R","1D,1R"
georgia,1996,"8R, 3D",,D,R,R,D,"114D, 66R","36D, 20R","1D,1R"
georgia,1997,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,1997,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,1998,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,1998,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,1999,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,2000,"8R, 3D",,D,R,R,D,"102D, 78R","34D, 22R","1D,1R"
georgia,2000,"8R, 3D",,D,D,R,D,"102D, 78R","34D, 22R",2D
georgia,2001,"8R, 3D",,D,D,R,D,"105D, 74R, 1I","32D, 24R",2D
georgia,2002,"8R, 3D",,D,D,R,D,"105D, 74R, 1I","32D, 24R",2D
georgia,2003,"8R, 5D",,R,D,R,R,"107D, 72R, 1I","30R, 26D","1D,1R"
georgia,2004,"8R, 5D",,R,D,R,R,"107D, 72R, 1I","30R, 26D","1D,1R"
georgia,2005,"7R, 6D",,R,R,R,R,"99R, 80D, 1I","34R, 22D",2R
georgia,2006,"7R, 6D",,R,R,R,R,"99R, 80D, 1I","34R, 22D",2R
georgia,2007,"7R, 6D",,R,R,R,R,"106R, 74D","34R, 22D",2R
georgia,2008,"7R, 6D",,R,R,R,R,"106R, 74D","34R, 22D",2R
georgia,2009,"7R, 6D",,R,R,R,R,"105R, 74D, 1I","34R, 22D",2R
georgia,2010,"7R, 6D",,R,R,R,R,"105R, 74D, 1I","34R, 22D",2R
georgia,2011,"8R, 5D",,R,R,R,R,"116R, 63D, 1I","35R, 21D",2R
georgia,2012,"8R, 5D",,R,R,R,R,"116R, 63D, 1I","35R, 21D",2R
georgia,2013,"9R, 5D",,R,R,R,R,"119R, 60D, 1I","38R, 18D",2R
georgia,2014,"9R, 5D",,R,R,R,R,"119R, 60D, 1I","38R, 18D",2R
georgia,2015,"10R, 4D",,R,R,R,R,"119R, 60D, 1I","38R, 18D",2R
georgia,2016,"10R, 4D",,R,R,R,R,"119R, 60D, 1I","39R, 17D",2R
hawaii,1980,2D, ,, ,D,D,"42D, 9R","18D, 7R",
hawaii,1981,2D, ,,D,D,D,"39D, 12R","17D, 8R",1D
hawaii,1982,2D, ,,D,D,D,"39D, 12R","17D, 8R",1D
hawaii,1983,2D,D,,D,D,D,"43D, 8R","17D, 8R",2D
hawaii,1984,2D,D,,D,R,D,"43D, 8R","17D, 8R",2D
hawaii,1985,2D,D,,D,R,D,"40D, 11R","22D, 3R",2D
hawaii,1986,2D,D,,D,R,D,"40D, 11R","22D, 3R",2D
hawaii,1986,1D,D,,D,R,D,"40D, 11R","22D, 3R",2D
hawaii,1986,2D,D,,D,R,D,"40D, 11R","22D, 3R",2D
hawaii,1987,"1D,1R",D,, ,R,D,"40D, 11R","20D, 5R",1D
hawaii,1988,"1D,1R",D,, ,D,D,"40D, 11R","20D, 5R",1D
hawaii,1989,"1D,1R", ,, ,D,D,"45D, 6R","22D, 3R",
hawaii,1990,"1D,1R", ,, ,D,D,"45D, 6R","22D, 3R",
hawaii,1990,1R, ,, ,D,D,"45D, 6R","22D, 3R",
hawaii,1991,2D, ,, ,D,D,"45D, 6R","22D, 3R",
hawaii,1992,2D, ,, ,D,D,"45D, 6R","22D, 3R",
hawaii,1993,2D, ,, ,D,D,"47D, 4R","22D, 3R",
hawaii,1994,2D, ,, ,D,D,"47D, 4R","22D, 3R",
hawaii,1995,2D, ,, ,D,D,"44D, 7R","23D, 2R",
hawaii,1996,2D, ,, ,D,D,"44D, 7R","23D, 2R",
hawaii,1997,2D, ,, ,D,D,"39D, 12R","23D, 2R",
hawaii,1998,2D, ,, ,D,D,"39D, 12R","23D, 2R",
hawaii,1999,2D, ,, ,D,D,"39D, 12R","23D, 2R",
hawaii,2000,2D, ,, ,D,D,"39D, 12R","23D, 2R",
hawaii,2001,2D,D,, ,D,D,"32D, 19R","22D, 3R",1D
hawaii,2002,2D,D,, ,D,D,"32D, 19R","22D, 3R",1D
hawaii,2002,1D,D,, ,D,D,"32D, 19R","22D, 3R",1D
hawaii,2003,2D,D,, ,D,R,"36D, 15R","20D, 5R",1D
hawaii,2004,2D,D,, ,D,R,"36D, 15R","20D, 5R",1D
hawaii,2005,2D,D,, ,D,R,"41D, 10R","20D, 5R",1D
hawaii,2006,2D,D,, ,D,R,"41D, 10R","20D, 5R",1D
hawaii,2007,2D, ,, ,D,R,"43D, 8R","20D, 5R",
hawaii,2008,2D, ,, ,D,R,"43D, 8R","20D, 5R",
hawaii,2009,2D, ,, ,D,R,"45D, 6R","23D, 2R",
hawaii,2010,"1D,1R", ,, ,D,R,"45D, 6R","23D, 2R",
hawaii,2011,2D, ,, ,D,D,"43D, 8R","24D, 1R",
hawaii,2012,2D, ,, ,D,D,"43D, 8R","24D, 1R",
hawaii,2013,2D,D,,D,D,D,"44D, 7R","24D, 1R",2D
hawaii,2014,2D,D,,D,D,D,"44D, 7R","24D, 1R",2D
hawaii,2015,2D,D,,D,D,D,"44D, 7R","24D, 1R",2D
hawaii,2016,2D,D,,D,D,D,"44D, 7R","24D, 1R",2D
idaho,1980,2R,,R,D,R,D,"50R, 20D","19R, 16D","1D,1R"
idaho,1981,2R,,R,R,R,D,"56R, 14D","23R, 12D",2R
idaho,1982,2R,,R,R,R,D,"56R, 14D","23R, 12D",2R
idaho,1983,2R,,R,R,R,D,"51R, 19D","21R, 14D",2R
idaho,1984,2R,,R,R,R,D,"51R, 19D","21R, 14D",2R
idaho,1985,"1D,1R",,R,R,R,D,"67R, 17D","28R, 14D",2R
idaho,1986,"1D,1R",,R,R,R,D,"67R, 17D","28R, 14D",2R
idaho,1987,"1D,1R",,R,R,R,D,"64R, 20D","26R, 16D",2R
idaho,1988,"1D,1R",,R,R,R,D,"64R, 20D","26R, 16D",2R
idaho,1989,"1D,1R",,R,R,R,D,"64R, 20D","23R, 19D",2R
idaho,1989,"1D,1R",,R,R,R,D,"64R, 20D","23R, 19D",2R
idaho,1990,"1D,1R",,R,R,R,D,"64R, 20D","23R, 19D",2R
idaho,1991,2D,,R,R,R,D,"56R, 28D","21R, 21D",2R
idaho,1992,2D,,R,R,R,D,"56R, 28D","21R, 21D",2R
idaho,1993,"1D,1R",,R,R,R,D,"50R, 20D","23R, 12D",2R
idaho,1994,"1D,1R",,R,R,R,D,"50R, 20D","23R, 12D",2R
idaho,1995,2R,,R,R,R,R,"57R, 13D","27R, 8D",2R
idaho,1996,2R,,R,R,R,R,"57R, 13D","27R, 8D",2R
idaho,1997,2R,,R,R,R,R,"59R, 11D","30R, 5D",2R
idaho,1998,2R,,R,R,R,R,"59R, 11D","30R, 5D",2R
idaho,1999,2R,,R,R,R,R,"58R, 12D","31R, 4D",2R
idaho,2000,2R,,R,R,R,R,"58R, 12D","31R, 4D",2R
idaho,2001,2R,,R,R,R,R,"61R, 9D","32R, 3D",2R
idaho,2002,2R,,R,R,R,R,"61R, 9D","32R, 3D",2R
idaho,2002,2R,,R,R,R,R,"61R, 9D","32R, 3D",2R
idaho,2003,2R,,R,R,R,R,"54R, 16D","28R, 7D",2R
idaho,2004,2R,,R,R,R,R,"54R, 16D","28R, 7D",2R
idaho,2005,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2006,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2006,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2007,2R,,R,R,R,R,"51R, 19D","28R, 7D",2R
idaho,2008,2R,,R,R,R,R,"51R, 19D","28R, 7D",2R
idaho,2009,"1D,1R",,R,R,R,R,"52R, 18D","28R, 7D",2R
idaho,2010,"1D,1R",,R,R,R,R,"52R, 18D","28R, 7D",2R
idaho,2011,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2012,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2013,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2014,2R,,R,R,R,R,"57R, 13D","28R, 7D",2R
idaho,2015,2R,,R,R,R,R,"56R, 14D","28R, 7D",2R
idaho,2016,2R,,R,R,R,R,"56R, 14D","28R, 7D",2R
illinois,1980,"14R, 10D",,R,D,R,R,"88D, 88R, 1I","32D, 27R","1D,1R"
illinois,1981,"14R, 10D",,R,D,R,R,"91R, 85D, 1I","30D, 29R","1D,1R"
illinois,1981,"14R, 10D",,R,D,R,R,"91R, 85D, 1I","30D, 29R","1D,1R"
illinois,1982,"14R, 10D",,R,D,R,R,"91R, 85D, 1I","30D, 29R","1D,1R"
illinois,1983,"12D, 10R",,R,D,R,R,"70D, 48R","33D, 26R","1D,1R"
illinois,1984,"12D, 10R",,R,D,R,R,"70D, 48R","33D, 26R","1D,1R"
illinois,1985,"13D, 9R",,D,D,R,R,"67D, 51R","31D, 28R",2D
illinois,1986,"13D, 9R",,D,D,R,R,"67D, 51R","31D, 28R",2D
illinois,1987,"13D, 9R",,D,D,R,R,"67D, 51R","31D, 28R",2D
illinois,1988,"13D, 9R",,D,D,R,R,"67D, 51R","31D, 28R",2D
illinois,1989,"14D, 8R",,D,D,R,R,"68D, 50R","31D, 28R",2D
illinois,1990,"14D, 8R",,D,D,R,R,"68D, 50R","31D, 28R",2D
illinois,1991,"15D, 7R",,D,D,R,R,"72D, 46R","31D, 28R",2D
illinois,1992,"15D, 7R",,D,D,D,R,"72D, 46R","31D, 28R",2D
illinois,1993,"12D, 8R",,D,D,D,R,"67D, 51R","32R, 27D",2D
illinois,1994,"12D, 8R",,D,D,D,R,"67D, 51R","32R, 27D",2D
illinois,1995,"10D, 10R",,D,D,D,R,"64R, 54D","33R, 26D",2D
illinois,1996,"10D, 10R",,D,D,D,R,"64R, 54D","33R, 26D",2D
illinois,1997,"10D, 10R",,D,D,D,R,"60D, 58R","31R, 28D",2D
illinois,1998,"10D, 10R",,D,D,D,R,"60D, 58R","31R, 28D",2D
illinois,1998,"10D, 10R",,D,D,D,R,"60D, 58R","31R, 28D",2D
illinois,1999,"10D, 10R",,D,R,D,R,"62D, 56R","32R, 27D","1D,1R"
illinois,2000,"10D, 10R",,D,R,D,R,"62D, 56R","32R, 27D","1D,1R"
illinois,2001,"10D, 10R",,D,R,D,R,"62D, 56R","32R, 27D","1D,1R"
illinois,2002,"10D, 10R",,D,R,D,R,"62D, 56R","32R, 27D","1D,1R"
illinois,2003,"10R, 9D",,D,R,D,D,"66D, 52R","32D, 26R, 1I","1D,1R"
illinois,2004,"10R, 9D",,D,R,D,D,"66D, 52R","32D, 26R, 1I","1D,1R"
illinois,2005,"10D, 9R",,D,D,D,D,"65D, 53R","31D, 27R, 1I",2D
illinois,2006,"10D, 9R",,D,D,D,D,"65D, 53R","31D, 27R, 1I",2D
illinois,2007,"10D, 9R",,D,D,D,D,"66D, 52R","37D, 22R",2D
illinois,2007,"10D, 8R",,D,D,D,D,"66D, 52R","37D, 22R",2D
illinois,2008,"10D, 8R",,D,D,D,D,"67D, 51R","37D, 22R",2D
illinois,2008,"11D, 8R",,D,D,D,D,"67D, 51R","37D, 22R",2D
illinois,2009,"12D, 7R",,D,D,D,D,"70D, 48R","37D, 22R",2D
illinois,2010,"12D, 7R",,D,D,D,D,"70D, 48R","37D, 22R",2D
illinois,2011,"11R, 8D",,D,R,D,D,"64D, 54R","35D, 24R","1D,1R"
illinois,2012,"11R, 8D",,D,R,D,D,"64D, 54R","35D, 24R","1D,1R"
illinois,2013,"12D, 6R",,D,R,D,D,"71D, 47R","40D, 19R","1D,1R"
illinois,2014,"12D, 6R",,D,R,D,D,"71D, 47R","40D, 19R","1D,1R"
illinois,2015,"10D, 8R",,D,R,D,R,"71D, 47R","39D, 20R","1D,1R"
illinois,2015,"10D, 8R",,D,R,D,R,"71D, 47R","39D, 20R","1D,1R"
illinois,2016,"10D, 8R",,D,R,D,R,"71D, 47R","39D, 20R","1D,1R"
indiana,1980,"7D, 4R",R,,D,R,R,"54R, 46D","29R, 21D","1D,1R"
indiana,1981,"6D, 5R",R,,R,R,R,"63R, 37D","35R, 15D",2R
indiana,1982,"6D, 5R",R,,R,R,R,"63R, 37D","35R, 15D",2R
indiana,1983,"5D, 5R",R,,R,R,R,"57R, 43D","32R, 18D",2R
indiana,1984,"5D, 5R",R,,R,R,R,"57R, 43D","32R, 18D",2R
indiana,1985,"5D, 5R",R,,R,R,R,"63R, 37D","30R, 20D",2R
indiana,1985,"5D, 5R",R,,R,R,R,"63R, 37D","30R, 20D",2R
indiana,1986,"5D, 5R",R,,R,R,R,"63R, 37D","30R, 20D",2R
indiana,1987,"6D, 4R",R,,R,R,R,"52R, 48D","30R, 20D",2R
indiana,1988,"6D, 4R",R,,R,R,R,"52R, 48D","30R, 20D",2R
indiana,1989,"7D, 3R",R,,R,R,D,"50D, 50R","26R, 24D",2R
indiana,1990,"7D, 3R",R,,R,R,D,"50D, 50R","26R, 24D",2R
indiana,1991,"8D, 2R",R,,R,R,D,"52D, 48R","26R, 24D",2R
indiana,1992,"8D, 2R",R,,R,R,D,"52D, 48R","26R, 24D",2R
indiana,1993,"7D, 3R",R,,R,R,D,"55D, 45R","28R, 22D",2R
indiana,1994,"7D, 3R",R,,R,R,D,"55D, 45R","28R, 22D",2R
indiana,1995,"6R, 4D",R,,R,R,D,"56R, 44D","30R, 20D",2R
indiana,1996,"6R, 4D",R,,R,R,D,"56R, 44D","30R, 20D",2R
indiana,1997,"6R, 4D",R,,R,R,D,"50D, 50R","31R, 19D",2R
indiana,1998,"6R, 4D",R,,D,R,D,"50D, 50R","31R, 19D","1D,1R"
indiana,1999,"6R, 4D",R,,D,R,D,"53D, 47R","31R, 19D","1D,1R"
indiana,2000,"6R, 4D",R,,D,R,D,"53D, 47R","31R, 19D","1D,1R"
indiana,2001,"6R, 4D",R,,D,R,D,"53D, 47R","32R, 18D","1D,1R"
indiana,2002,"6R, 4D",R,,D,R,D,"53D, 47R","32R, 18D","1D,1R"
indiana,2003,"6R, 3D",R,,D,R,D,"51D, 49R","32R, 18D","1D,1R"
indiana,2003,"6R, 3D",R,,D,R,D,"51D, 49R","32R, 18D","1D,1R"
indiana,2004,"6R, 3D",R,,D,R,D,"51D, 49R","32R, 18D","1D,1R"
indiana,2005,"7R, 2D",R,,D,R,R,"52R, 48D","33R, 17D","1D,1R"
indiana,2006,"7R, 2D",R,,D,R,R,"52R, 48D","33R, 17D","1D,1R"
indiana,2007,"5D, 4R",R,,D,R,R,"51D, 49R","33R, 17D","1D,1R"
indiana,2008,"5D, 4R",R,,D,D,R,"51D, 49R","33R, 17D","1D,1R"
indiana,2009,"5D, 4R",R,,D,D,R,"52D, 48R","33R, 17D","1D,1R"
indiana,2010,"5D, 4R",R,,D,D,R,"52D, 48R","33R, 17D","1D,1R"
indiana,2011,"6R, 3D",R,,R,D,R,"60R, 40D","37R, 13D",2R
indiana,2012,"6R, 3D",R,,R,R,R,"60R, 40D","37R, 13D",2R
indiana,2013,"7R, 2D",D,,R,R,R,"69R, 31D","37R, 13D","1D,1R"
indiana,2014,"7R, 2D",D,,R,R,R,"69R, 31D","37R, 13D","1D,1R"
indiana,2015,"7R, 2D",D,,R,R,R,"71R, 29D","40R, 10D","1D,1R"
indiana,2016,"7R, 2D",D,,R,R,R,"71R, 29D","40R, 10D","1D,1R"
iowa,1980,"3D, 3R",,R,D,R,R,"57R, 43D","28R, 22D","1D,1R"
iowa,1981,"3D, 3R",,R,R,R,R,"58R, 42D","29R, 21D",2R
iowa,1982,"3D, 3R",,R,R,R,R,"58R, 42D","29R, 21D",2R
iowa,1983,"3D, 3R",,R,R,R,R,"60D, 40R","28D, 22R",2R
iowa,1984,"3D, 3R",,R,R,R,R,"60D, 40R","28D, 22R",2R
iowa,1985,"4R, 2D",,D,R,R,R,"60D, 40R","29D, 21D","1D,1R"
iowa,1986,"4R, 2D",,D,R,R,R,"60D, 40R","29D, 21D","1D,1R"
iowa,1987,"4R, 2D",,D,R,R,R,"58D, 42R","30D, 20R","1D,1R"
iowa,1988,"4R, 2D",,D,R,D,R,"58D, 42R","30D, 20R","1D,1R"
iowa,1989,"4R, 2D",,D,R,D,R,"61D, 39R","30D, 20R","1D,1R"
iowa,1990,"4R, 2D",,D,R,D,R,"61D, 39R","30D, 20R","1D,1R"
iowa,1991,"4R, 2D",,D,R,D,R,"53D, 47R","28D, 22R","1D,1R"
iowa,1992,"4R, 2D",,D,R,D,R,"53D, 47R","28D, 22R","1D,1R"
iowa,1993,"4R, 1D",,D,R,D,R,"51R, 49D","26D, 24R","1D,1R"
iowa,1994,"4R, 1D",,D,R,D,R,"51R, 49D","26D, 24R","1D,1R"
iowa,1995,5R,,D,R,D,R,"64R, 36D","27D, 23R","1D,1R"
iowa,1996,5R,,D,R,D,R,"64R, 36D","27D, 23R","1D,1R"
iowa,1997,"4R, 1D",,D,R,D,R,"54R, 46D","29R, 21D","1D,1R"
iowa,1998,"4R, 1D",,D,R,D,R,"54R, 46D","29R, 21D","1D,1R"
iowa,1999,"4R, 1D",,D,R,D,D,"56R, 44D","30R, 20D","1D,1R"
iowa,2000,"4R, 1D",,D,R,D,D,"56R, 44D","30R, 20D","1D,1R"
iowa,2001,"4R, 1D",,D,R,D,D,"56R, 44D","30R, 20D","1D,1R"
iowa,2002,"4R, 1D",,D,R,D,D,"56R, 44D","30R, 20D","1D,1R"
iowa,2003,"4R, 1D",,D,R,D,D,"54R, 46D","29R, 21D","1D,1R"
iowa,2004,"4R, 1D",,D,R,R,D,"54R, 46D","29R, 21D","1D,1R"
iowa,2005,"4R, 1D",,D,R,R,D,"51R, 49D","25D, 25R","1D,1R"
iowa,2006,"4R, 1D",,D,R,R,D,"51R, 49D","25D, 25R","1D,1R"
iowa,2007,"3D, 2R",,D,R,R,D,"54D, 46R","30D, 20R","1D,1R"
iowa,2008,"3D, 2R",,D,R,D,D,"54D, 46R","30D, 20R","1D,1R"
iowa,2009,"3D, 2R",,D,R,D,D,"57D, 43R","32D, 18R","1D,1R"
iowa,2010,"3D, 2R",,D,R,D,D,"57D, 43R","32D, 18R","1D,1R"
iowa,2011,"3D, 2R",,D,R,D,R,"60R, 40D","26D, 24R","1D,1R"
iowa,2012,"3D, 2R",,D,R,D,R,"60R, 40D","26D, 24R","1D,1R"
iowa,2013,"2D, 2R",,D,R,D,R,"53R, 46D, 1 vacancy","26D, 24R","1D,1R"
iowa,2013,"2D, 2R",,D,R,D,R,,"26D, 24R","1D,1R"
iowa,2014,"2D, 2R",,D,R,D,R,"53R, 47D","26D, 24R","1D,1R"
iowa,2015,"3R, 1D",,R,R,D,R,"57R, 43D","26D, 24R",2R
iowa,2016,"3R, 1D",,R,R,R,R,"57R, 43D","26D, 24R",2R
kansas,1980,"4R, 1D",,R,R,R,D,"69R, 56D","21R, 19D",2R
kansas,1981,"4R, 1D",,R,R,R,D,"72R, 53D","23R, 17D",2R
kansas,1982,"4R, 1D",,R,R,R,D,"72R, 53D","23R, 17D",2R
kansas,1983,"3R, 2D",,R,R,R,D,"72R, 53D","23R, 17D",2R
kansas,1984,"3R, 2D",,R,R,R,D,"72R, 53D","23R, 17D",2R
kansas,1985,"3R, 2D",,R,R,R,D,"76R, 49D","24R, 16D",2R
kansas,1986,"3R, 2D",,R,R,R,D,"76R, 49D","24R, 16D",2R
kansas,1987,"3R, 2D",,R,R,R,R,"74R, 51D","24R, 16D",2R
kansas,1988,"3R, 2D",,R,R,R,R,"74R, 51D","24R, 16D",2R
kansas,1989,"3R, 2D",,R,R,R,R,"67R, 58D","22R, 18D",2R
kansas,1990,"3R, 2D",,R,R,R,R,"67R, 58D","22R, 18D",2R
kansas,1991,"3R, 2D",,R,R,R,D,"63D, 62R","22R, 18D",2R
kansas,1992,"3R, 2D",,R,R,R,D,"63D, 62R","22R, 18D",2R
kansas,1993,"2D, 2R",,R,R,R,D,"66R, 59D","26R, 14D",2R
kansas,1994,"2D, 2R",,R,R,R,D,"66R, 59D","26R, 14D",2R
kansas,1995,4R,,R,R,R,R,"80R, 45D","26R, 14D",2R
kansas,1996,4R,,R,R,R,R,"80R, 45D","26R, 14D",2R
kansas,1996,4R,,R,R,R,R,"80R, 45D","26R, 14D",2R
kansas,1996,4R,,R,R,R,R,"80R, 45D","26R, 14D",2R
kansas,1997,4R,,R,R,R,R,"77R, 48D","27R, 13D",2R
kansas,1998,4R,,R,R,R,R,"77R, 48D","27R, 13D",2R
kansas,1999,"3R, 1D",,R,R,R,R,"77R, 48D","27R, 13D",2R
kansas,2000,"3R, 1D",,R,R,R,R,"77R, 48D","27R, 13D",2R
kansas,2001,"3R, 1D",,R,R,R,R,"79R, 46D","30R, 10D",2R
kansas,2002,"3R, 1D",,R,R,R,R,"79R, 46D","30R, 10D",2R
kansas,2003,"3R, 1D",,R,R,R,D,"80R, 45D","30R, 10D",2R
kansas,2004,"3R, 1D",,R,R,R,D,"80R, 45D","30R, 10D",2R
kansas,2005,"3R, 1D",,R,R,R,D,"83R, 42D","30R, 10D",2R
kansas,2006,"3R, 1D",,R,R,R,D,"83R, 42D","30R, 10D",2R
kansas,2007,"2R, 2D",,R,R,R,D,"78R, 47D","30R, 10D",2R
